1221 1
91	38.91953
94	38.97082
96	39.01135
98	39.04844
100	39.0738
102	39.09087
104	39.09431
106	39.10048
108	39.10685
110	39.11036
114	39.11823
118	39.13185
121	39.1376
125	39.14658
127	39.1512
128	39.15244
131	39.15565
132	39.1567
134	39.15602
137	39.15333
140	39.15199
143	39.15264
147	39.14733
151	39.14573
155	39.14558
159	39.14235
162	39.14085
166	39.138
170	39.13225
173	39.12834
177	39.12485
180	39.12395
182	39.12381
186	39.12444
191	39.12256
194	39.11965
198	39.12225
202	39.12194
205	39.12428
210	39.12746
216	39.13763
220	39.14849
223	39.16687
227	39.20444
230	39.31403
234	39.34758
240	39.39989
246	39.47948
252	39.62812
257	39.6043
260	39.69046
264	39.9012
269	39.9411
274	39.95949
279	39.87131
284	40.00322
290	40.02752
296	39.9594
301	39.72945
308	39.82698
318	39.94514
328	39.95794
338	39.93142
348	39.9076
357	39.9989
366	40.11675
375	40.1086
385	40.03112
395	40.12967
405	40.17797
414	40.17506
422	40.14915
430	40.12634
441	40.16831
451	40.17156
460	40.13617
470	40.13258
480	40.15402
490	40.11036
500	40.15187
506	40.14868
512	40.31223
520	40.28869
530	40.26049
540	40.20095
550	40.18647
560	40.26405
570	40.27466
580	40.25663
590	40.25865
600	40.21789
610	40.20298
620	40.25499
630	40.23457
640	40.24803
650	40.23166
658	40.20747
665	40.22996
675	40.23532
685	40.19425
695	40.22024
705	40.16937
716	40.21542
726	40.21195
735	40.20884
745	40.19457
755	40.18566
765	40.15945
775	40.17289
785	40.1551
795	40.16008
805	40.15837
815	40.15587
825	40.15319
835	40.09893
845	40.13849
855	40.12882
865	40.13107
875	40.12639
885	40.12014
895	40.11522
905	40.10473
915	40.09654
925	40.41178
935	40.5733
945	40.70326
955	40.75691
965	40.80768
975	40.52142
985	40.784
995	40.7562
1005	40.79715
1015	40.7752
1025	40.59022
1035	40.72771
1045	40.82158
1055	40.81526
1065	40.77235
1075	40.79236
1085	40.75023
1095	40.78656
1105	40.77013
1115	40.7625
1125	40.73075
1135	40.75987
1145	40.73568
1155	40.73281
1165	40.72946
1175	40.6398
1185	40.69809
1195	40.64019
1205	40.58663
1215	40.4299
1225	40.58613
1235	40.65156
1245	40.66806
1255	40.66437
1265	40.64234
1275	40.67243
1285	40.67547
1295	40.64125
1305	40.63139
1315	40.65773
1325	40.64348
1335	40.62374
1345	40.639
1355	40.62708
1365	40.60546
1375	40.60384
1385	40.60204
1395	40.54961
1405	40.53753
1415	40.57604
1425	40.56353
1435	40.5638
1442	40.56722
1447	40.56608
1455	40.55622
1465	40.54172
1475	40.53503
1485	40.53255
1495	40.52716
1505	40.51606
1512	40.49703
1517	40.50276
1525	40.49303
1535	40.45914
1545	40.4458
1555	40.43412
1565	40.44516
1575	40.45502
1585	40.45676
1595	40.45683
1605	40.43818
1615	40.4312
1625	40.42104
1635	40.42464
1645	40.41718
1655	40.40749
1665	40.41653
1672	40.39142
1677	40.41348
1685	40.41248
1695	40.39782
1705	40.38526
1715	40.37139
1725	40.36367
1735	40.37249
1745	40.36243
1755	40.36556
1765	40.34647
1775	40.34789
1785	40.3457
1795	40.34676
1805	40.34195
1815	40.32617
1825	40.32375
1835	40.31514
1845	40.29427
1855	40.29005
1865	40.29012
1875	40.29608
1885	40.27526
1895	40.26189
1905	40.27095
1915	40.2584
1925	40.24746
1935	40.25312
1945	40.25714
1955	40.23568
1967	40.24646
1976	40.24929
1984	40.23417
1995	40.22253
2005	40.22459
2015	40.21688
2025	40.22024
2035	40.20649
2045	40.20518
2055	40.16445
2065	40.17672
2074	40.19877
2078	40.18795
2085	40.19026
2095	40.17611
2105	40.17738
2115	40.17512
2125	40.1736
2135	40.16027
2145	40.15724
2155	40.1593
2165	40.14774
2175	40.14417
2185	40.1365
2195	40.14119
2205	40.13171
2215	40.11996
2225	40.11204
2235	40.1177
2245	40.10717
2255	40.09717
2265	40.09715
2275	40.09783
2285	40.09605
2295	40.08118
2305	40.07798
2315	40.0712
2325	40.03134
2335	40.05729
2345	40.04686
2355	40.05225
2365	40.03867
2375	40.03902
2385	40.02159
2395	40.02967
2405	40.0202
2415	40.01848
2425	40.02106
2435	40.00934
2445	40.01392
2455	40.00734
2465	40.00211
2475	39.99382
2485	39.99702
2495	39.97147
2505	39.99291
2513	39.97282
2518	39.98114
2525	39.97153
2535	39.9676
2545	39.96193
2555	39.9668
2565	39.96167
2575	39.96561
2585	39.9619
2595	39.95721
2605	39.94858
2615	39.94404
2625	39.94393
2635	39.94189
2645	39.95052
2655	39.94781
2665	39.93483
2675	39.93624
2685	39.93417
2695	39.92448
2705	39.92431
2715	39.91509
2725	39.91129
2735	39.91277
2745	39.89517
2755	39.89333
2765	39.89617
2775	39.89951
2785	39.89219
2795	39.85967
2805	39.86878
2815	39.88734
2825	39.88515
2835	39.87659
2845	39.87065
2855	39.86491
2865	39.87093
2875	39.8662
2885	39.86484
2895	39.86108
2910	39.86379
2930	39.85368
2950	39.84584
2970	39.84202
2990	39.83611
3010	39.83259
3030	39.82713
3050	39.82233
3070	39.81609
3090	39.81132
3110	39.80527
3130	39.79853
3150	39.79374
3170	39.78865
3190	39.77713
3210	39.77666
3230	39.76877
3250	39.76856
3270	39.76579
3290	39.76075
3310	39.75605
3330	39.75032
3350	39.74279
3370	39.73447
3390	39.7304
3410	39.72662
3430	39.72117
3450	39.71738
3470	39.7136
3490	39.7104
3510	39.70863
3530	39.70241
3550	39.70166
3570	39.69116
3590	39.68589
3610	39.68568
3630	39.68256
3640	39.68134
3650	39.62976
3670	39.6217
3690	39.61202
3710	39.64141
3730	39.63619
3750	39.69043
3770	39.69884
3790	39.7376
3810	39.77071
3830	39.69969
3850	39.78228
3870	39.80173
3890	39.67288
3910	39.80033
3930	39.77797
3950	39.7859
3970	39.63183
3990	39.7831
4010	39.80222
4030	39.79459
4050	39.79309
4070	39.77955
4090	39.73541
4110	39.66666
4130	39.76206
4150	39.76723
4170	39.76415
4190	39.75871
4210	39.7548
4230	39.74873
4250	39.74378
4270	39.7339
4290	39.72472
4310	39.70281
4330	39.66266
4350	39.61789
4370	39.70806
4390	39.7034
4410	39.70551
4430	39.70609
4450	39.70227
4470	39.69579
4490	39.69526
4510	39.70006
4530	39.68726
4550	39.68261
4570	39.6858
4590	39.67619
4610	39.67638
4630	39.66915
4650	39.66618
4670	39.66426
4690	39.65808
4710	39.64929
4730	39.65115
4750	39.649
4770	39.64502
4790	39.63971
4810	39.63324
4830	39.62455
4850	39.57637
4870	39.51925
4890	39.60675
4910	39.61053
4930	39.60363
4950	39.60804
4970	39.60472
4990	39.59384
5010	39.58248
5030	39.58742
5050	39.58168
5070	39.58422
5090	39.57523
5110	39.57286
5130	39.56524
5150	39.55819
5170	39.55102
5190	39.55013
5210	39.5489
5230	39.54763
5250	39.54749
5270	39.53318
5290	39.54143
5310	39.54121
5330	39.52855
5350	39.5336
5370	39.52932
5390	39.5233
5410	39.51731
5430	39.51514
5450	39.51674
5470	39.51051
5490	39.50702
5510	39.50354
5530	39.5022
5550	39.50102
5570	39.49503
5590	39.48987
5610	39.49049
5630	39.48722
5650	39.48409
5670	39.47771
5690	39.47783
5710	39.4696
5730	39.47531
5750	39.46809
5770	39.46667
5790	39.45963
5810	39.46062
5830	39.46045
5850	39.45432
5870	39.44958
5890	39.43981
5910	39.44488
5930	39.44238
5950	39.43932
5970	39.43867
5990	39.43364
6010	39.42889
6030	39.42836
6050	39.42802
6070	39.42385
6090	39.41729
6110	39.41434
6130	39.40529
6150	39.40502
6170	39.39893
6190	39.40243
6210	39.39917
6230	39.39225
6250	39.38393
6270	39.38881
6290	39.38724
6310	39.38088
6330	39.38053
6350	39.37794
6370	39.37502
6390	39.37376
6410	39.36802
6430	39.36689
6450	39.36425
6470	39.36127
6490	39.35439
6510	39.35577
6530	39.35117
6550	39.32758
6570	39.27708
6590	39.3368
6610	39.34227
6630	39.34166
6650	39.33926
6670	39.33426
6690	39.33581
6710	39.32952
6730	39.33036
6750	39.32534
6770	39.32381
6790	39.32052
6810	39.31773
6830	39.31654
6850	39.31039
6870	39.30981
6890	39.30933
6910	39.30558
6930	39.30233
6950	39.29818
6970	39.29708
6990	39.2937
7010	39.28779
7030	39.28837
7050	39.28749
7070	39.28193
7090	39.28027
7110	39.27657
7130	39.27237
7150	39.27032
7170	39.26955
