69 1
5970	0
6000	0.0078
6030	0.0117
6060	0.0156
6090	0.0312
6119	0.1016
6149	0.1875
6179	0.3203
6209	0.4297
6239	0.5469
6269	0.6484
6298	0.7344
6328	0.8125
6358	0.8476
6388	0.8516
6418	0.8477
6448	0.8438
6478	0.8398
6507	0.8359
6537	0.8398
6567	0.8516
6597	0.8594
6627	0.8711
6657	0.8867
6686	0.8984
6716	0.9062
6746	0.9141
6776	0.9141
6806	0.9062
6836	0.8984
6866	0.8906
6896	0.8789
6925	0.8672
6955	0.8633
6985	0.8594
7015	0.8672
7045	0.8711
7075	0.875
7104	0.8789
7134	0.8828
7164	0.8906
7194	0.8828
7224	0.8672
7254	0.8555
7284	0.8281
7313	0.7969
7343	0.7578
7373	0.6953
7403	0.668
7433	0.6523
7463	0.6406
7493	0.6328
7522	0.6484
7552	0.6641
7582	0.7188
7612	0.7812
7642	0.8125
7672	0.7422
7701	0.625
7731	0.5469
7761	0.3828
7791	0.1797
7821	0.0938
7851	0.0547
7881	0.0312
7910	0.0195
7940	0.0117
7970	0.0078
8000	0
