1221 1
91	36.6744
94	36.76492
96	36.82746
98	36.88326
100	36.92901
102	36.96437
104	36.9816
106	36.99936
108	37.01594
110	37.03186
114	37.06469
118	37.09706
121	37.12087
125	37.15474
127	37.17127
128	37.17721
131	37.19356
132	37.19886
134	37.20629
137	37.21534
140	37.22462
143	37.23431
147	37.24722
151	37.26228
155	37.27711
159	37.28842
162	37.29693
166	37.30825
170	37.31766
173	37.32446
177	37.33401
180	37.3414
182	37.34735
186	37.3611
191	37.37582
194	37.38695
198	37.3997
202	37.41428
205	37.42646
210	37.45257
216	37.51218
220	37.55192
223	37.60017
227	37.89525
230	38.75945
234	38.77388
240	38.7906
246	38.80762
252	38.85276
257	38.90948
260	38.90646
264	39.12116
269	39.16933
274	39.20068
279	39.10391
284	39.25818
290	39.3247
296	39.27178
301	39.2387
308	39.34105
318	39.36362
328	39.4102
338	39.40722
348	39.39456
357	39.58192
366	39.80557
375	39.79891
385	39.69654
395	39.88473
405	39.98137
414	39.97737
422	39.93394
430	39.90925
441	39.97465
451	39.98262
460	39.92278
470	39.92663
480	39.97549
490	39.89321
500	39.9828
506	39.92166
512	40.13106
520	40.1022
530	40.06073
540	39.97537
550	39.95371
560	40.06753
570	40.1074
580	40.09049
590	40.09103
600	40.0105
610	39.99294
620	40.08678
630	40.05539
640	40.08912
650	40.06382
658	40.02291
665	40.06852
675	40.08369
685	40.01361
695	40.06419
705	39.96941
716	40.06305
726	40.06094
735	40.05781
745	40.03466
755	40.02482
765	39.97164
775	40.00926
785	39.96209
795	39.98862
805	39.99335
815	39.99015
825	39.98737
835	39.89098
845	39.96753
855	39.95358
865	39.96093
875	39.9549
885	39.9467
895	39.9407
905	39.9274
915	39.88188
925	40.10735
935	40.24937
945	40.32073
955	40.35593
965	40.38585
975	40.17548
985	40.31101
995	40.26245
1005	40.2873
1015	40.3016
1025	40.22686
1035	40.292
1045	40.32634
1055	40.3099
1065	40.27123
1075	40.2775
1085	40.24323
1095	40.26451
1105	40.24697
1115	40.23826
1125	40.20323
1135	40.22501
1145	40.21492
1155	40.19357
1165	40.17379
1175	40.07555
1185	40.14436
1195	40.12374
1205	40.10876
1215	40.03457
1225	40.09153
1235	40.10366
1245	40.09758
1255	40.09491
1265	40.09632
1275	40.1017
1285	40.09862
1295	40.08184
1305	40.0724
1315	40.083
1325	40.06994
1335	40.05964
1345	40.05834
1355	40.04297
1365	40.02686
1375	40.01308
1385	40.00624
1395	39.90182
1405	39.8354
1415	39.98503
1425	39.95661
1435	39.97371
1442	39.96339
1447	39.96134
1455	39.94707
1465	39.94045
1475	39.93745
1485	39.93843
1495	39.9269
