54 1
4000	0
4030	0
4060	0.0156
4090	0.0312
4119	0.0469
4149	0.0859
4179	0.2344
4209	0.3516
4239	0.3906
4269	0.5234
4298	0.5859
4328	0.6328
4358	0.6953
4388	0.7188
4418	0.7266
4448	0.7188
4478	0.7109
4507	0.7031
4537	0.7031
4567	0.7109
4597	0.7266
4627	0.7422
4657	0.75
4687	0.7656
4716	0.7891
4746	0.7969
4776	0.8047
4806	0.8125
4836	0.8125
4866	0.8047
4896	0.8047
4925	0.8047
4955	0.7969
4985	0.7969
5015	0.7891
5045	0.7891
5075	0.7812
5104	0.7578
5134	0.75
5164	0.7266
5194	0.7188
5224	0.7109
5254	0.6953
5284	0.6641
5313	0.5938
5343	0.2891
5373	0.2344
5403	0.125
5433	0.0547
5463	0.0234
5492	0.0156
5522	0.0156
5552	0.0078
5582	0
