258	10
462	0.0019718001000000
463	0.0048926398000000
464	0.0061427383000000
465	0.0127899090000000
466	0.0327381080000000
467	0.0371269100000000
468	0.0399813130000000
469	0.0774258900000000
470	0.0998841670000000
471	0.0809907840000000
472	0.0994393380000000
473	0.1555462000000000
474	0.1533607000000000
475	0.1293544000000000
476	0.1611311000000000
477	0.2261653000000000
478	0.2127803000000000
479	0.1797667000000000
480	0.2089614000000000
481	0.2635599000000000
482	0.2569282000000000
483	0.2617552000000000
484	0.2789413000000000
485	0.2908578000000000
486	0.2870524000000000
487	0.2912338000000000
488	0.2982233000000000
489	0.2723154000000000
490	0.2548171000000000
491	0.2544445000000000
492	0.2627528000000000
493	0.2801002000000000
494	0.3002334000000000
495	0.3088461000000000
496	0.2954300000000000
497	0.2755834000000000
498	0.2845392000000000
499	0.3067305000000000
500	0.3154025000000000
501	0.3216602000000000
502	0.3136671000000000
503	0.2952720000000000
504	0.2742262000000000
505	0.2671087000000000
506	0.2683566000000000
507	0.3024932000000000
508	0.3064549000000000
509	0.3207612000000000
510	0.2976248000000000
511	0.2995329000000000
512	0.2972206000000000
513	0.2991239000000000
514	0.3125756000000000
515	0.3161291000000000
516	0.3299070000000000
517	0.3126120000000000
518	0.3124428000000000
519	0.3038780000000000
520	0.3411556000000000
521	0.3196680000000000
522	0.3275620000000000
523	0.2936440000000000
524	0.2887449000000000
525	0.3217953000000000
526	0.3010181000000000
527	0.3277900000000000
528	0.3170960000000000
529	0.3387036000000000
530	0.3254324000000000
531	0.3184422000000000
532	0.3008649000000000
533	0.3314631000000000
534	0.3116068000000000
535	0.3452668000000000
536	0.3374936000000000
537	0.3338856000000000
538	0.3357306000000000
539	0.3259954000000000
540	0.3045442000000000
541	0.3006589000000000
542	0.3189910000000000
543	0.3338805000000000
544	0.3454000000000000
545	0.3557037000000000
546	0.3516484000000000
547	0.3534804000000000
548	0.3597887000000000
549	0.3563847000000000
550	0.3541549000000000
551	0.3359488000000000
552	0.3404374000000000
553	0.3468198000000000
554	0.3529803000000000
555	0.3583497000000000
556	0.3479495000000000
557	0.3568676000000000
558	0.3599709000000000
559	0.3560547000000000
560	0.3530121000000000
561	0.3377727000000000
562	0.3382648000000000
563	0.3517825000000000
564	0.3623848000000000
565	0.3638856000000000
566	0.3569382000000000
567	0.3494876000000000
568	0.3503941000000000
569	0.3562747000000000
570	0.3643633000000000
571	0.3672761000000000
572	0.3599298000000000
573	0.3601038000000000
574	0.3685938000000000
575	0.3453079000000000
576	0.3443706000000000
577	0.3424150000000000
578	0.3468151000000000
579	0.3566998000000000
580	0.3686289000000000
581	0.3750436000000000
582	0.3772858000000000
583	0.3675789000000000
584	0.3671687000000000
585	0.3570498000000000
586	0.3723355000000000
587	0.3698368000000000
588	0.3701271000000000
589	0.3603568000000000
590	0.3857194000000000
591	0.3689766000000000
592	0.3861709000000000
593	0.3773705000000000
594	0.3653801000000000
595	0.3458800000000000
596	0.3703981000000000
597	0.3615693000000000
598	0.3665173000000000
599	0.3659716000000000
600	0.3643775000000000
601	0.3686992000000000
602	0.3703477000000000
603	0.3719406000000000
604	0.3727469000000000
605	0.3823448000000000
606	0.3793048000000000
607	0.3729421000000000
608	0.3668508000000000
609	0.3767399000000000
610	0.3828291000000000
611	0.3755424000000000
612	0.3822695000000000
613	0.3818782000000000
614	0.3822354000000000
615	0.3827870000000000
616	0.3737696000000000
617	0.3534340000000000
618	0.3397367000000000
619	0.3286505000000000
620	0.3255850000000000
621	0.3209973000000000
622	0.3286034000000000
623	0.3522502000000000
624	0.3603996000000000
625	0.3749339000000000
626	0.3743681000000000
627	0.3768235000000000
628	0.3819043000000000
629	0.3693656000000000
630	0.3735000000000000
631	0.3641561000000000
632	0.3656887000000000
633	0.3612350000000000
634	0.3685324000000000
635	0.3630434000000000
636	0.3948734000000000
637	0.3587748000000000
638	0.3713364000000000
639	0.3354780000000000
640	0.3462228000000000
641	0.3330491000000000
642	0.3545040000000000
643	0.3393846000000000
644	0.3746178000000000
645	0.3606625000000000
646	0.3937807000000000
647	0.3693775000000000
648	0.3939895000000000
649	0.3647303000000000
650	0.3822866000000000
651	0.3473624000000000
652	0.3570351000000000
653	0.3384309000000000
654	0.3640661000000000
655	0.3414294000000000
656	0.3729943000000000
657	0.3548866000000000
658	0.3676948000000000
659	0.3542891000000000
660	0.3585523000000000
661	0.3372231000000000
662	0.3535142000000000
663	0.3557392000000000
664	0.3540298000000000
665	0.3818192000000000
666	0.3626424000000000
667	0.3940009000000000
668	0.3719940000000000
669	0.4003824000000000
670	0.3655804000000000
671	0.3783960000000000
672	0.3590657000000000
673	0.3616343000000000
674	0.3496055000000000
675	0.3710918000000000
676	0.3504774000000000
677	0.3466669000000000
678	0.3904917000000000
679	0.3512166000000000
680	0.3819957000000000
681	0.3539674000000000
682	0.3589534000000000
683	0.3443175000000000
684	0.3662217000000000
685	0.3462100000000000
686	0.3719430000000000
687	0.3552790000000000
688	0.3734629000000000
689	0.3480818000000000
690	0.3557294000000000
691	0.3231406000000000
692	0.3342125000000000
693	0.3060742000000000
694	0.3323816000000000
695	0.3158968000000000
696	0.3513782000000000
697	0.3556749000000000
698	0.3731641000000000
699	0.3545965000000000
700	0.3698602000000000
701	0.3550789000000000
702	0.3622909000000000
703	0.3399218000000000
704	0.3627894000000000
705	0.3421953000000000
706	0.3669094000000000
707	0.3440883000000000
708	0.2951476000000000
709	0.1765885000000000
710	0.1023828000000000
711	0.0590437840000000
712	0.0401980060000000
713	0.0286168510000000
714	0.0234074690000000
715	0.0179706440000000
716	0.0126442540000000
717	0.0074277460000000
718	0.0037280696000000
719	0.0020889330000000
